tottr,hhmem,mode_category,duration_min,trip_distance_miles,air_trip_distance_miles,arr_time,dep_time,city_from_zip,travel_date,gender,age,citizen,driver_license,transit_pass,car_sharing,employment,job_count,empl_sec_loc,workday_count,hour_per_week,workday_flex,commute_mode,empl_industry,empl_occupation,disabled,transit_trip,transit_subsidy,walk_trips,bike_trips,student,school_grade,school_city,school_mode,education,person_trips,race,workday_range,incentive,vehicle_count,bike_count,residence_type,home_own,income,persons_count,worker_count,student_count,license_count,trip_count,home_city,vehicle_op_count,home_primarycity,WMO_code,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_mean (°C),daylight_dur (s),total_ precip (mm),rain (mm),snowfall (cm),precip_hours (h),model_year,body_type,fuel_type1,purchase_type,ownership,transmission,cylinders,veh_type
3.0,1.0,5.0,33.0,17.6111157068055,15.636232269897096,15:30:00,14:57:00,San Francisco Bay Area,2012-02-04,1.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,6.0,6.0,1.0,5.0,51.0,47.0,2.0,0.0,2.0,2.0,0.0,1.0,6.0,GILROY,5.0,3.0,5.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,4,6,1,1,6,5,3,3,4,10,HOLLISTER,4.0,HOLLISTER,3.0,18.5,5.3,12.0,9.6,37578.72,0.0,0.0,0.0,0.0,1990.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,21.0,4.07628846107444,2.6580336152463904,21:21:00,21:00:00,San Francisco Bay Area,2012-02-04,1.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,6.0,6.0,1.0,5.0,51.0,47.0,2.0,0.0,2.0,2.0,0.0,1.0,6.0,GILROY,5.0,3.0,5.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,4,6,1,1,6,5,3,3,4,10,HOLLISTER,4.0,HOLLISTER,3.0,18.5,5.3,12.0,9.6,37578.72,0.0,0.0,0.0,0.0,1990.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0
1.0,0.0,5.0,20.0,4.07628846107457,2.6581186171911644,23:40:00,23:20:00,San Francisco Bay Area,2012-02-04,1.0,21.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,6.0,6.0,1.0,5.0,51.0,47.0,2.0,0.0,2.0,2.0,0.0,1.0,6.0,GILROY,5.0,3.0,5.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,4,6,1,1,6,5,3,3,4,10,HOLLISTER,4.0,HOLLISTER,3.0,18.5,5.3,12.0,9.6,37578.72,0.0,0.0,0.0,0.0,1990.0,4.0,1.0,2.0,1.0,1.0,4.0,2.0
2.0,1.0,5.0,16.0,2.21877947589018,1.9444130979461625,07:56:00,07:40:00,San Francisco Bay Area,2012-02-28,2.0,39.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,20.0,1.0,5.0,92.0,43.0,2.0,0.0,2.0,7.0,0.0,2.0,5.0,CLEARLAKE,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,3,3,2,2,4,1,4,1,19,WILLITS,1.0,WILLITS,75.0,1.5,-4.3,-2.0,-7.0,40495.52,7.3,0.6,4.69,9.0,1998.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0
1.0,0.0,5.0,12.0,2.21877947588968,1.9443999262326428,08:11:00,07:59:00,San Francisco Bay Area,2012-02-28,2.0,39.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,20.0,1.0,5.0,92.0,43.0,2.0,0.0,2.0,7.0,0.0,2.0,5.0,CLEARLAKE,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,3,3,2,2,4,1,4,1,19,WILLITS,1.0,WILLITS,75.0,1.5,-4.3,-2.0,-7.0,40495.52,7.3,0.6,4.69,9.0,1998.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0
1.0,0.0,5.0,4.0,0.740634525979746,0.5249399182540373,09:47:00,09:43:00,San Francisco Bay Area,2012-02-28,2.0,39.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,20.0,1.0,5.0,92.0,43.0,2.0,0.0,2.0,7.0,0.0,2.0,5.0,CLEARLAKE,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,3,3,2,2,4,1,4,1,19,WILLITS,1.0,WILLITS,75.0,1.5,-4.3,-2.0,-7.0,40495.52,7.3,0.6,4.69,9.0,1998.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0
1.0,0.0,5.0,6.0,1.51763480155012,1.1300201281206566,09:55:00,09:49:00,San Francisco Bay Area,2012-02-28,2.0,39.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,20.0,1.0,5.0,92.0,43.0,2.0,0.0,2.0,7.0,0.0,2.0,5.0,CLEARLAKE,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,3,3,2,2,4,1,4,1,19,WILLITS,1.0,WILLITS,75.0,1.5,-4.3,-2.0,-7.0,40495.52,7.3,0.6,4.69,9.0,1998.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0
1.0,0.0,5.0,5.0,0.617889294680031,0.4358629942833195,14:11:00,14:06:00,San Francisco Bay Area,2012-02-28,2.0,39.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,20.0,1.0,5.0,92.0,43.0,2.0,0.0,2.0,7.0,0.0,2.0,5.0,CLEARLAKE,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,3,3,2,2,4,1,4,1,19,WILLITS,1.0,WILLITS,75.0,1.5,-4.3,-2.0,-7.0,40495.52,7.3,0.6,4.69,9.0,1998.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0
2.0,1.0,5.0,15.0,2.21877947588968,1.9443999262326428,14:28:00,14:13:00,San Francisco Bay Area,2012-02-28,2.0,39.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,20.0,1.0,5.0,92.0,43.0,2.0,0.0,2.0,7.0,0.0,2.0,5.0,CLEARLAKE,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,3,3,2,2,4,1,4,1,19,WILLITS,1.0,WILLITS,75.0,1.5,-4.3,-2.0,-7.0,40495.52,7.3,0.6,4.69,9.0,1998.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0
1.0,0.0,5.0,22.0,1.91360116868122,1.606824339741465,16:59:00,16:37:00,San Francisco Bay Area,2012-02-28,2.0,39.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,20.0,1.0,5.0,92.0,43.0,2.0,0.0,2.0,7.0,0.0,2.0,5.0,CLEARLAKE,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,3,3,2,2,4,1,4,1,19,WILLITS,1.0,WILLITS,75.0,1.5,-4.3,-2.0,-7.0,40495.52,7.3,0.6,4.69,9.0,1998.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0
1.0,0.0,5.0,15.0,2.00371274346719,1.606813699228396,17:47:00,17:32:00,San Francisco Bay Area,2012-02-28,2.0,39.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,20.0,1.0,5.0,92.0,43.0,2.0,0.0,2.0,7.0,0.0,2.0,5.0,CLEARLAKE,5.0,3.0,8.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,1,3,3,2,2,4,1,4,1,19,WILLITS,1.0,WILLITS,75.0,1.5,-4.3,-2.0,-7.0,40495.52,7.3,0.6,4.69,9.0,1998.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0
1.0,0.0,5.0,30.0,6.47307244799562,5.486817950721751,09:15:00,08:45:00,Sacramento Area,2012-02-08,1.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,15.0,3.0,5.0,62.0,41.0,2.0,0.0,2.0,2.0,0.0,1.0,6.0,ROCKLIN,5.0,3.0,6.0,1.0,"[7, 3, nan, nan, nan, nan, nan]",2,3,3,1,1,4,3,3,1,3,11,ROSEVILLE,3.0,ROSEVILLE,3.0,18.0,4.3,11.3,9.4,37822.7,0.0,0.0,0.0,0.0,2002.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,30.0,7.07991428752333,5.484605976388823,13:00:00,12:30:00,Sacramento Area,2012-02-08,1.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,15.0,3.0,5.0,62.0,41.0,2.0,0.0,2.0,2.0,0.0,1.0,6.0,ROCKLIN,5.0,3.0,6.0,1.0,"[7, 3, nan, nan, nan, nan, nan]",2,3,3,1,1,4,3,3,1,3,11,ROSEVILLE,3.0,ROSEVILLE,3.0,18.0,4.3,11.3,9.4,37822.7,0.0,0.0,0.0,0.0,2002.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,15.0,4.17812254059978,3.1243355928381558,15:30:00,15:15:00,Sacramento Area,2012-02-08,1.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,15.0,3.0,5.0,62.0,41.0,2.0,0.0,2.0,2.0,0.0,1.0,6.0,ROCKLIN,5.0,3.0,6.0,1.0,"[7, 3, nan, nan, nan, nan, nan]",2,3,3,1,1,4,3,3,1,3,11,ROSEVILLE,3.0,ROSEVILLE,3.0,18.0,4.3,11.3,9.4,37822.7,0.0,0.0,0.0,0.0,2002.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,15.0,4.28647770063209,3.124341230209849,16:45:00,16:30:00,Sacramento Area,2012-02-08,1.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,15.0,3.0,5.0,62.0,41.0,2.0,0.0,2.0,2.0,0.0,1.0,6.0,ROCKLIN,5.0,3.0,6.0,1.0,"[7, 3, nan, nan, nan, nan, nan]",2,3,3,1,1,4,3,3,1,3,11,ROSEVILLE,3.0,ROSEVILLE,3.0,18.0,4.3,11.3,9.4,37822.7,0.0,0.0,0.0,0.0,2002.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,20.0,6.62690865333067,5.260674482431291,19:00:00,18:40:00,Sacramento Area,2012-02-08,1.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,15.0,3.0,5.0,62.0,41.0,2.0,0.0,2.0,2.0,0.0,1.0,6.0,ROCKLIN,5.0,3.0,6.0,1.0,"[7, 3, nan, nan, nan, nan, nan]",2,3,3,1,1,4,3,3,1,3,11,ROSEVILLE,3.0,ROSEVILLE,3.0,18.0,4.3,11.3,9.4,37822.7,0.0,0.0,0.0,0.0,2002.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,15.0,7.0034498372394,5.2587459291210505,22:45:00,22:30:00,Sacramento Area,2012-02-08,1.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,15.0,3.0,5.0,62.0,41.0,2.0,0.0,2.0,2.0,0.0,1.0,6.0,ROCKLIN,5.0,3.0,6.0,1.0,"[7, 3, nan, nan, nan, nan, nan]",2,3,3,1,1,4,3,3,1,3,11,ROSEVILLE,3.0,ROSEVILLE,3.0,18.0,4.3,11.3,9.4,37822.7,0.0,0.0,0.0,0.0,2002.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0
2.0,1.0,5.0,5.0,1.48636677354842,1.3934308520939056,14:00:00,13:55:00,Riverside-San Bernardino,2012-04-28,1.0,47.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,36.0,2.0,5.0,62.0,29.0,2.0,10.0,2.0,4.0,0.0,1.0,8.0,,,5.0,3.0,1.0,"[1, 2, 3, nan, nan, nan, nan]",1,4,5,1,1,7,6,2,4,4,38,SAN CLEMENTE,4.0,SAN CLEMENTE,2.0,22.5,12.7,17.1,17.7,48459.36,0.0,0.0,0.0,0.0,2006.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0
2.0,1.0,5.0,60.0,11.3212549354515,9.164524453560816,16:00:00,15:00:00,Riverside-San Bernardino,2012-04-28,1.0,47.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,36.0,2.0,5.0,62.0,29.0,2.0,10.0,2.0,4.0,0.0,1.0,8.0,,,5.0,3.0,1.0,"[1, 2, 3, nan, nan, nan, nan]",1,4,5,1,1,7,6,2,4,4,38,SAN CLEMENTE,4.0,SAN CLEMENTE,2.0,22.5,12.7,17.1,17.7,48459.36,0.0,0.0,0.0,0.0,2006.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0
2.0,1.0,5.0,30.0,9.8374100833163,7.897649365119506,23:30:00,23:00:00,Riverside-San Bernardino,2012-04-28,1.0,47.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,36.0,2.0,5.0,62.0,29.0,2.0,10.0,2.0,4.0,0.0,1.0,8.0,,,5.0,3.0,1.0,"[1, 2, 3, nan, nan, nan, nan]",1,4,5,1,1,7,6,2,4,4,38,SAN CLEMENTE,4.0,SAN CLEMENTE,2.0,22.5,12.7,17.1,17.7,48459.36,0.0,0.0,0.0,0.0,2006.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0
1.0,0.0,1.0,1.0,0.0334680501026043,0.0355459558488856,07:41:00,07:40:00,San Francisco Bay Area,2012-02-23,2.0,62.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,36.0,2.0,15.0,92.0,39.0,2.0,6.0,2.0,0.0,0.0,2.0,5.0,SAN FRANCISCO,15.0,6.0,13.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,1,1,6,2,1,1,2,19,SAN FRANCISCO,2.0,SAN FRANCISCO,2.0,20.8,7.9,13.6,9.9,40018.85,0.0,0.0,0.0,0.0,1996.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,15.0,8.0,0.852175804884531,0.6455039736581218,07:50:00,07:42:00,San Francisco Bay Area,2012-02-23,2.0,62.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,36.0,2.0,15.0,92.0,39.0,2.0,6.0,2.0,0.0,0.0,2.0,5.0,SAN FRANCISCO,15.0,6.0,13.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,1,1,6,2,1,1,2,19,SAN FRANCISCO,2.0,SAN FRANCISCO,2.0,20.8,7.9,13.6,9.9,40018.85,0.0,0.0,0.0,0.0,1996.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,15.0,24.0,2.68418246649696,2.610484382456506,08:20:00,07:56:00,San Francisco Bay Area,2012-02-23,2.0,62.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,36.0,2.0,15.0,92.0,39.0,2.0,6.0,2.0,0.0,0.0,2.0,5.0,SAN FRANCISCO,15.0,6.0,13.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,1,1,6,2,1,1,2,19,SAN FRANCISCO,2.0,SAN FRANCISCO,2.0,20.8,7.9,13.6,9.9,40018.85,0.0,0.0,0.0,0.0,1996.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,1.0,3.0,0.0758002210279572,0.0759735011932342,08:24:00,08:21:00,San Francisco Bay Area,2012-02-23,2.0,62.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,36.0,2.0,15.0,92.0,39.0,2.0,6.0,2.0,0.0,0.0,2.0,5.0,SAN FRANCISCO,15.0,6.0,13.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,1,1,6,2,1,1,2,19,SAN FRANCISCO,2.0,SAN FRANCISCO,2.0,20.8,7.9,13.6,9.9,40018.85,0.0,0.0,0.0,0.0,1996.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,1.0,10.0,0.172869060424724,0.1232530586205279,12:00:00,11:50:00,San Francisco Bay Area,2012-02-23,2.0,62.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,36.0,2.0,15.0,92.0,39.0,2.0,6.0,2.0,0.0,0.0,2.0,5.0,SAN FRANCISCO,15.0,6.0,13.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,1,1,6,2,1,1,2,19,SAN FRANCISCO,2.0,SAN FRANCISCO,2.0,20.8,7.9,13.6,9.9,40018.85,0.0,0.0,0.0,0.0,1996.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,1.0,3.0,0.138051040045999,0.121160681982101,12:13:00,12:10:00,San Francisco Bay Area,2012-02-23,2.0,62.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,36.0,2.0,15.0,92.0,39.0,2.0,6.0,2.0,0.0,0.0,2.0,5.0,SAN FRANCISCO,15.0,6.0,13.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,1,1,6,2,1,1,2,19,SAN FRANCISCO,2.0,SAN FRANCISCO,2.0,20.8,7.9,13.6,9.9,40018.85,0.0,0.0,0.0,0.0,1996.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,15.0,15.0,1.72157511298842,1.6565972976770125,12:30:00,12:15:00,San Francisco Bay Area,2012-02-23,2.0,62.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,36.0,2.0,15.0,92.0,39.0,2.0,6.0,2.0,0.0,0.0,2.0,5.0,SAN FRANCISCO,15.0,6.0,13.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,1,1,6,2,1,1,2,19,SAN FRANCISCO,2.0,SAN FRANCISCO,2.0,20.8,7.9,13.6,9.9,40018.85,0.0,0.0,0.0,0.0,1996.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,1.0,5.0,0.145147484181881,0.0966282965763919,12:36:00,12:31:00,San Francisco Bay Area,2012-02-23,2.0,62.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,36.0,2.0,15.0,92.0,39.0,2.0,6.0,2.0,0.0,0.0,2.0,5.0,SAN FRANCISCO,15.0,6.0,13.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,1,1,6,2,1,1,2,19,SAN FRANCISCO,2.0,SAN FRANCISCO,2.0,20.8,7.9,13.6,9.9,40018.85,0.0,0.0,0.0,0.0,1996.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,1.0,5.0,0.117237831116789,0.0760896446240798,13:50:00,13:45:00,San Francisco Bay Area,2012-02-23,2.0,62.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,36.0,2.0,15.0,92.0,39.0,2.0,6.0,2.0,0.0,0.0,2.0,5.0,SAN FRANCISCO,15.0,6.0,13.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,1,1,6,2,1,1,2,19,SAN FRANCISCO,2.0,SAN FRANCISCO,2.0,20.8,7.9,13.6,9.9,40018.85,0.0,0.0,0.0,0.0,1996.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,15.0,25.0,1.53169520754954,1.484127017050931,14:25:00,14:00:00,San Francisco Bay Area,2012-02-23,2.0,62.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,36.0,2.0,15.0,92.0,39.0,2.0,6.0,2.0,0.0,0.0,2.0,5.0,SAN FRANCISCO,15.0,6.0,13.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,1,1,6,2,1,1,2,19,SAN FRANCISCO,2.0,SAN FRANCISCO,2.0,20.8,7.9,13.6,9.9,40018.85,0.0,0.0,0.0,0.0,1996.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,1.0,9.0,0.41996648760608,0.348202793661957,14:35:00,14:26:00,San Francisco Bay Area,2012-02-23,2.0,62.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,36.0,2.0,15.0,92.0,39.0,2.0,6.0,2.0,0.0,0.0,2.0,5.0,SAN FRANCISCO,15.0,6.0,13.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,1,1,6,2,1,1,2,19,SAN FRANCISCO,2.0,SAN FRANCISCO,2.0,20.8,7.9,13.6,9.9,40018.85,0.0,0.0,0.0,0.0,1996.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,5.0,15.0,0.607652462935371,0.5306872800526977,18:55:00,18:40:00,San Francisco Bay Area,2012-02-23,2.0,62.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,36.0,2.0,15.0,92.0,39.0,2.0,6.0,2.0,0.0,0.0,2.0,5.0,SAN FRANCISCO,15.0,6.0,13.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,1,1,6,2,1,1,2,19,SAN FRANCISCO,2.0,SAN FRANCISCO,2.0,20.8,7.9,13.6,9.9,40018.85,0.0,0.0,0.0,0.0,1996.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,5.0,15.0,0.6076524629355,0.5306862341074082,21:15:00,21:00:00,San Francisco Bay Area,2012-02-23,2.0,62.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,36.0,2.0,15.0,92.0,39.0,2.0,6.0,2.0,0.0,0.0,2.0,5.0,SAN FRANCISCO,15.0,6.0,13.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,1,1,1,6,2,1,1,2,19,SAN FRANCISCO,2.0,SAN FRANCISCO,2.0,20.8,7.9,13.6,9.9,40018.85,0.0,0.0,0.0,0.0,1996.0,7.0,1.0,2.0,1.0,2.0,4.0,2.0
1.0,0.0,5.0,20.0,18.3472450195303,14.875637947077252,08:06:00,07:46:00,Sacramento Area,2012-05-17,2.0,26.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,81.0,43.0,2.0,0.0,2.0,1.0,0.0,1.0,8.0,SACRAMENTO,5.0,5.0,2.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,4,1,1,2,4,5,4,3,5,28,MEADOW VISTA,4.0,MEADOW VISTA,3.0,28.2,13.0,19.3,17.3,51657.77,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,20.0,18.4237535643283,14.88739241332702,17:31:00,17:11:00,Sacramento Area,2012-05-17,2.0,26.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,2.0,5.0,81.0,43.0,2.0,0.0,2.0,1.0,0.0,1.0,8.0,SACRAMENTO,5.0,5.0,2.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,4,1,1,2,4,5,4,3,5,28,MEADOW VISTA,4.0,MEADOW VISTA,3.0,28.2,13.0,19.3,17.3,51657.77,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
3.0,2.0,5.0,15.0,9.30104719805473,5.897469888214389,08:45:00,08:30:00,Stockton Area,2012-04-07,1.0,32.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,2.0,8.0,TURLOCK,5.0,5.0,4.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,4,1,1,3,5,2,1,2,21,SONORA,2.0,SONORA,1.0,23.5,2.2,12.6,11.1,46309.57,0.0,0.0,0.0,0.0,2001.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0
4.0,3.0,5.0,15.0,9.30104719805322,5.897469888214389,12:45:00,12:30:00,Stockton Area,2012-04-07,1.0,32.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,2.0,8.0,TURLOCK,5.0,5.0,4.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,4,1,1,3,5,2,1,2,21,SONORA,2.0,SONORA,1.0,23.5,2.2,12.6,11.1,46309.57,0.0,0.0,0.0,0.0,2001.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0
5.0,4.0,5.0,15.0,8.16736255141784,5.951210504344354,17:00:00,16:45:00,Stockton Area,2012-04-07,1.0,32.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,2.0,8.0,TURLOCK,5.0,5.0,4.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,4,1,1,3,5,2,1,2,21,SONORA,2.0,SONORA,1.0,23.5,2.2,12.6,11.1,46309.57,0.0,0.0,0.0,0.0,2001.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0
5.0,4.0,5.0,15.0,8.22034361964991,5.951210504344355,19:15:00,19:00:00,Stockton Area,2012-04-07,1.0,32.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,40.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,5.0,0.0,2.0,8.0,TURLOCK,5.0,5.0,4.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,2,4,1,1,3,5,2,1,2,21,SONORA,2.0,SONORA,1.0,23.5,2.2,12.6,11.1,46309.57,0.0,0.0,0.0,0.0,2001.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0
1.0,0.0,5.0,17.0,8.2402163039976,5.286239746386937,07:27:00,07:10:00,Greater Los Angeles Area,2012-02-07,1.0,24.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,30.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,1.0,2.0,2.0,7.0,,,3.0,5.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,0,1,1,6,6,3,5,3,14,RIVERSIDE,3.0,RIVERSIDE,3.0,18.4,10.1,13.5,10.2,38602.48,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
1.0,0.0,5.0,20.0,11.8544350471018,10.31276272887868,14:20:00,14:00:00,Greater Los Angeles Area,2012-02-07,1.0,24.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,30.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,1.0,2.0,2.0,7.0,,,3.0,5.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,0,1,1,6,6,3,5,3,14,RIVERSIDE,3.0,RIVERSIDE,3.0,18.4,10.1,13.5,10.2,38602.48,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
1.0,0.0,5.0,17.0,8.64136287297741,5.848560494754222,16:15:00,15:58:00,Greater Los Angeles Area,2012-02-07,1.0,24.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,30.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,1.0,2.0,2.0,7.0,,,3.0,5.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,0,1,1,6,6,3,5,3,14,RIVERSIDE,3.0,RIVERSIDE,3.0,18.4,10.1,13.5,10.2,38602.48,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
1.0,0.0,5.0,10.0,2.71797852139887,1.7630097679539507,16:40:00,16:30:00,Greater Los Angeles Area,2012-02-07,1.0,24.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,5.0,30.0,1.0,5.0,61.0,25.0,2.0,0.0,2.0,1.0,2.0,2.0,7.0,,,3.0,5.0,1.0,"[8, nan, nan, nan, nan, nan, nan]",1,3,0,1,1,6,6,3,5,3,14,RIVERSIDE,3.0,RIVERSIDE,3.0,18.4,10.1,13.5,10.2,38602.48,0.0,0.0,0.0,0.0,2009.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
